full_index,TSPAN6,TNMD,DPM1,SCYL3,C1orf112
D7_P2_M15-Post_P1.139,0.0,0.0,0.0,0.0,0.0
D7_P4_M15-Post_P1.140,0.0,0.0,0.0,0.0,0.0
D7_P5_M15-Post_P1.141,0.0,0.0,0.0,0.0,0.0
D8_P1_M15-Post_P1.142,0.0,0.0,8.67,0.0,0.0
D8_P5_M15-Post_P1.143,0.0,0.0,0.0,0.0,0.0
D8_P6_M15-Post_P1.144,0.0,0.0,0.0,0.0,0.0
D9_P1_M15-Post_P1.145,0.0,0.0,0.0,0.0,0.0
D9_P2_M15-Post_P1.146,0.0,0.0,0.0,0.0,0.0
E10_P1_M15-Post_P1.147,0.0,0.0,8.64,0.0,0.0
E10_P2_M15-Post_P1.148,0.0,0.0,0.0,0.0,0.0
E10_P5_M15-Post_P1.149,0.0,0.0,0.0,0.0,0.0
E10_P6_M15-Post_P1.150,0.0,0.0,9.93,0.0,0.0
E11_P1_M15-Post_P1.151,0.0,0.0,7.55,0.0,0.0
E11_P2_M15-Post_P1.152,0.0,0.0,0.0,0.0,0.0
E11_P3_M15-Post_P1.153,0.0,0.0,0.0,0.0,3.95
E11_P5_M15-Post_P1.154,0.0,0.0,0.0,0.0,0.0
E11_P6_M15-Post_P1.155,0.0,0.0,8.12,0.0,0.0
E12_P1_M15-Post_P1.156,0.0,0.0,0.0,0.0,0.0
E12_P2_M15-Post_P1.157,0.0,0.0,0.0,0.0,0.0
E12_P4_M15-Post_P1.158,0.0,0.0,5.02,0.0,0.0
E12_P5_M15-Post_P1.159,0.0,0.0,0.0,0.0,0.0
E12_P6_M14-Post_P1.160,0.0,0.0,8.87,2.57,8.84
E1_P1_M15-Post_P1.161,0.0,0.0,0.0,0.0,0.0
E1_P2_M15-Post_P1.162,0.0,0.0,0.0,0.0,0.0
E1_P4_m15-Post_P1.163,0.0,0.0,0.0,0.0,0.0
E1_P5_M15-Post_P1.164,0.0,0.0,0.0,0.0,0.0
E2_P1_M15-Post_P1.165,0.0,0.0,0.0,0.0,0.0
E2_P2_M15-Post_P1.166,0.0,0.0,0.0,0.0,0.0
E2_P6_M15-Post_P1.167,0.0,0.0,0.0,0.0,0.0
E3_P1_M15-Post_P1.168,0.0,0.0,0.0,0.0,3.88
E3_P6_M15-Post_P1.169,0.0,0.0,0.0,0.0,0.0
E4_P1_M15-Post_P1.170,0.0,0.0,0.0,0.0,0.0
E4_P2_M15-Post_P1.171,0.0,0.0,0.0,0.0,0.0
E4_P5_M15-Post_P1.172,0.0,0.0,5.22,0.0,0.0
E5_P2_M15-Post_P1.173,0.0,0.0,0.0,0.0,0.0
E5_P6_M15-Post_P1.174,0.0,0.0,0.0,0.0,0.0
E6_P5_M15-Post_P1.175,0.0,0.0,0.0,0.0,0.0
E7_P1_M15-Post_P1.176,0.0,0.0,0.0,0.0,0.0
E8_P2_M15-Post_P1.177,0.0,0.0,8.72,0.0,0.0
E8_P6_M15-Post_P1.178,0.0,0.0,7.68,0.0,0.0
E9_P1_M15-Post_P1.179,0.0,0.0,0.0,0.0,0.0
E9_P6_M15-Post_P1.180,0.0,0.0,8.52,0.0,0.0
F10_P1_M15-Post_P1.181,0.0,0.0,0.0,0.0,0.0
F10_P2_M15-Post_P1.182,0.0,0.0,0.0,0.0,0.0
F10_P5_M15-Post_P1.183,0.0,0.0,0.0,0.0,0.0
F10_P6_M15-Post_P1.184,0.0,0.0,0.0,0.0,0.0
F11_P1_M15-Post_P1.185,0.0,0.0,0.0,8.23,0.0
F11_P2_M15-Post_P1.186,0.0,0.0,0.0,0.0,0.0
F11_P5_M15-Post_P1.187,0.0,0.0,0.0,4.19,5.23
F12_P1_M15-Post_P1.188,0.0,0.0,7.25,0.0,0.0
F12_P2_M15-Post_P1.189,0.0,0.0,0.0,0.0,0.0
F12_P6_M14-Post_P1.190,0.0,0.0,0.0,0.0,0.0
F1_P1_M15-Post_P1.191,0.0,0.0,0.0,5.08,0.0
F1_P2_M15-Post_P1.192,0.0,0.0,0.0,0.0,0.0
F1_P4_M15-Post_P1.193,0.0,0.0,0.0,0.0,0.0
F1_P6_M15-Post_P1.194,0.0,0.0,0.0,0.0,0.0
F2_P1_M15-Post_P1.195,0.0,0.0,0.0,0.0,0.0
F2_P5_M15-Post_P1.196,0.0,0.0,0.0,0.0,0.0
F2_P6_M15-Post_P1.197,0.0,0.0,0.0,9.12,0.0
F3_P1_M15-Post_P1.198,0.0,0.0,0.0,0.0,0.0
F3_P4_M15-Post_P1.199,0.0,0.0,0.0,0.0,0.0
F3_P5_M15-Post_P1.200,0.0,0.0,0.0,0.0,6.86
F3_P6_M15-Post_P1.201,0.0,0.0,0.0,0.0,0.0
F4_P5_M15-Post_P1.202,0.0,0.0,8.43,0.0,0.0
F5_P1_M15-Post_P1.203,0.0,0.0,7.71,0.0,6.97
F5_P5_M15-Post_P1.204,0.0,0.0,0.0,6.82,0.0
F6_P2_M15-Post_P1.205,0.0,0.0,0.0,0.0,0.0
F6_P3_M15-Post_P1.206,0.0,0.0,0.0,0.0,0.0
F6_P5_M15-Post_P1.207,0.0,0.0,0.0,0.0,0.0
F6_P6_M15-Post_P1.208,0.0,0.0,0.0,0.0,0.0
F7_P1_M15-Post_P1.209,0.0,0.0,0.0,0.0,0.0
F7_P6_M15-Post_P1.210,0.0,0.0,6.21,0.0,1.2
F8_P5_M15-Post_P1.211,0.0,0.0,0.0,0.0,0.0
F8_P6_M15-Post_P1.212,0.0,0.0,2.36,0.0,0.0
F9_P6_M15-Post_P1.213,0.0,0.0,0.0,0.0,0.0
G10_P1_M15-Post_P1.214,0.0,0.0,0.0,0.0,7.27
G10_P6_M15-Post_P1.215,0.0,0.0,4.19,0.0,0.0
G11_P1_M15-Post_P1.216,0.0,0.0,8.1,0.0,0.0
G11_P5_M15-Post_P1.217,0.0,0.0,0.0,0.0,0.0
G11_P6_M15-Post_P1.218,0.0,0.0,8.26,0.0,0.0
G12_P1_M15-Post_P1.219,0.0,0.0,0.0,0.0,0.0
G12_P2_M15-Post_P1.220,0.0,0.0,0.0,0.0,0.0
G12_P6_M14-Post_P1.221,0.0,0.0,6.4,0.0,0.0
G1_P1_M15-Post_P1.222,0.0,0.0,8.89,0.0,5.35
G1_P2_M15-Post_P1.223,0.0,0.0,8.0,0.0,0.0
G1_P4_M15-Post_P1.224,0.0,0.0,0.0,0.0,0.0
G1_P5_M15-Post_P1.225,0.0,0.0,0.0,0.0,0.0
G1_P6_M15-Post_P1.226,0.0,0.0,0.0,0.0,0.0
G2_P1_M15-Post_P1.227,0.0,0.0,7.06,6.09,7.46
G2_P2_M15-Post_P1.228,0.0,0.0,9.25,0.0,0.0
G3_P1_M15-Post_P1.229,0.0,0.0,8.22,0.0,0.0
G3_P3_M15-Post_P1.230,0.0,0.0,0.0,0.0,0.0
G3_P4_M15-Post_P1.231,0.0,0.0,0.0,0.0,0.0
G3_P5_M15-Post_P1.232,0.0,0.0,0.0,0.0,4.32
G3_P6_M15-Post_P1.233,0.0,0.0,7.54,0.0,0.0
G4_P1_M15-Post_P1.234,0.0,0.0,0.0,0.0,0.0
G4_P2_M15-Post_P1.235,0.0,0.0,9.55,0.0,0.0
G4_P5_M15-Post_P1.236,0.0,0.0,6.44,0.0,7.24
G5_P1_M15-Post_P1.237,0.0,0.0,0.0,0.0,0.0
G5_P6_M15-Post_P1.238,0.0,0.0,8.04,0.0,0.0
G6_P2_M15-Post_P1.239,0.0,0.0,7.64,0.0,7.46
G6_P5_M15-Post_P1.240,0.0,0.0,0.0,0.0,0.0
G6_P6_M15-Post_P1.241,0.0,0.0,0.0,0.0,0.0
G7_P5_M15-Post_P1.242,0.0,0.0,0.0,0.0,0.0
G7_P6_M15-Post_P1.243,0.0,0.0,0.0,0.0,0.0
G8_P1_M15-Post_P1.244,0.0,0.0,0.0,0.0,0.0
G8_P2_M15-Post_P1.245,0.0,0.0,8.77,0.0,0.0
G8_P5_M15-Post_P1.246,0.0,0.0,4.68,0.0,0.0
G8_P6_M15-Post_P1.247,0.0,0.0,0.0,0.0,0.0
G9_P1_M15-Post_P1.248,0.0,0.0,0.0,0.0,0.0
G9_P5_M15-Post_P1.249,0.0,0.0,0.0,0.0,0.0
G9_P6_M15-Post_P1.250,0.0,0.0,0.0,0.0,0.0
H10_P1_M15-Post_P1.251,0.0,0.0,5.73,0.0,0.0
H10_P2_M15-Post_P1.252,0.0,0.0,6.81,0.0,0.0
H10_P4_M15-Post_P1.253,0.0,0.0,0.0,0.0,0.0
H10_P5_M15-Post_P1.254,0.0,0.0,0.0,0.0,0.0
H10_P6_M15-Post_P1.255,0.0,0.0,8.68,0.0,0.0
H11_P1_M15-Post_P1.256,0.0,0.0,8.25,0.0,0.0
H11_P2_M15-Post_P1.257,0.0,0.0,0.0,0.0,0.0
H11_P3_M15-Post_P1.258,0.0,0.0,0.0,0.0,0.0
H11_P6_M15-Post_P1.259,0.0,0.0,0.0,0.0,0.0
H12_P1_M15-Post_P1.260,0.0,0.0,0.0,0.0,0.0
H12_P2_M15-Post_P1.261,0.0,0.0,0.0,0.0,7.41
H12_P5_M15-Post_P1.262,0.0,0.0,0.0,0.0,0.0
H12_P6_M14-Post_P1.263,0.0,0.0,0.0,7.64,0.0
H1_P1_M15-Post_P1.264,0.0,0.0,0.0,0.0,9.0
H1_P2_M15-Post_P1.265,0.0,0.0,0.0,0.0,0.0
H1_P4_M15-Post_P1.266,0.0,0.0,0.0,0.0,0.0
H1_P6_M15-Post_P1.267,0.0,0.0,0.0,0.0,0.0
H2_P1_M15-Post_P1.268,0.0,0.0,0.0,0.0,0.0
H2_P2_M15-Post_P1.269,0.0,0.0,6.19,0.0,0.0
H2_P3_M15-Post_P1.270,0.0,0.0,0.0,0.0,0.0
H2_P6_M15-Post_P1.271,0.0,0.0,0.0,0.0,0.0
H3_P1_M15-Post_P1.272,0.0,0.0,8.9,0.0,0.0
H3_P6_M15-Post_P1.273,0.0,0.0,0.0,0.0,0.0
H4_P2_M15-Post_P1.274,0.0,0.0,6.03,0.0,3.47
H4_P6_M15-Post_P1.275,0.0,0.0,0.0,0.0,0.0
H5_P1_M15-Post_P1.276,0.0,0.0,0.0,0.0,0.0
H5_P5_M15-Post_P1.277,0.0,0.0,0.0,0.0,1.65
H5_P6_M15-Post_P1.278,0.0,0.0,0.0,0.0,0.0
H6_P1_M15-Post_P1.279,0.0,0.0,8.4,0.0,0.0
H6_P3_M15-Post_P1.280,0.0,0.0,0.0,0.0,3.65
H6_P6_M15-Post_P1.281,0.0,0.0,0.0,0.0,2.37
H7_P1_M15-Post_P1.282,0.0,0.0,7.11,5.68,6.07
H7_P2_M15-Post_P1.283,0.0,0.0,0.0,0.0,0.0
H7_P5_M15-Post_P1.284,0.0,0.0,9.38,0.0,0.0
H7_P6_M15-Post_P1.285,0.0,0.0,0.0,0.0,0.0
H8_P1_M15-Post_P1.286,0.0,0.0,0.0,0.0,0.0
H8_P5_M15-Post_P1.287,0.0,0.0,0.0,0.0,0.0
H9_P1_M15-Post_P1.288,0.0,0.0,0.0,7.7,0.0
H9_P5_M15-Post_P1.289,0.0,0.0,9.39,0.0,0.0
H9_P6_M15-Post_P1.290,0.0,0.0,7.41,0.0,3.77
A10_P1_M55_L001-Post_P1_2,0.0,0.0,0.0,0.0,0.0
A10_P2_M55_L001-Post_P1_2.1,0.0,0.0,9.12,0.0,0.0
A10_P3_M55_L001-Post_P1_2.2,0.0,0.0,0.0,0.0,0.0
A10_P4_M55_L001-Post_P1_2.3,0.0,0.0,0.0,0.0,0.0
A11_P1_M55_L001-Post_P1_2.4,0.0,0.0,1.87,0.0,0.0
A11_P2_M55_L001-Post_P1_2.5,0.0,0.0,0.0,0.0,0.0
A11_P3_M55_L001-Post_P1_2.6,0.0,0.0,0.0,0.0,0.0
A11_P4_M55_L001-Post_P1_2.7,0.0,0.0,0.0,1.9,5.7
A12_P1_M55_L001-Post_P1_2.8,0.0,0.0,0.0,0.0,0.0
A12_P2_M55_L001-Post_P1_2.9,0.0,0.0,0.0,0.0,0.0
A12_P3_M55_L001-Post_P1_2.10,0.0,0.0,0.0,0.0,0.0
A12_P4_M55_L001-Post_P1_2.11,0.0,0.0,0.0,0.0,0.0
A2_P1_M55_L001-Post_P1_2.12,0.0,0.0,0.0,0.0,0.0
A2_P2_M55_L001-Post_P1_2.13,0.0,0.0,0.0,0.0,0.0
A2_P3_M55_L001-Post_P1_2.14,0.0,0.0,0.0,0.0,8.14
A2_P4_M55_L001-Post_P1_2.15,0.0,0.0,0.0,0.0,0.0
A3_P1_M55_L001-Post_P1_2.16,0.0,0.0,6.52,0.0,0.0
A3_P2_M55_L001-Post_P1_2.17,0.0,0.0,0.0,0.0,0.0
A3_P3_M55_L001-Post_P1_2.18,0.0,0.0,0.0,0.0,0.0
A3_P4_M55_L001-Post_P1_2.19,0.0,0.0,0.0,0.0,0.0
A4_P1_M55_L001-Post_P1_2.20,0.0,0.0,0.0,0.0,0.0
A4_P2_M55_L001-Post_P1_2.21,0.0,0.0,0.0,0.0,0.0
A4_P3_M55_L001-Post_P1_2.22,0.0,0.0,0.0,0.0,0.0
A4_P4_M55_L001-Post_P1_2.23,0.0,0.0,5.7,0.0,2.79
A5_P1_M55_L001-Post_P1_2.24,0.0,0.0,0.0,0.0,0.0
A5_P2_M55_L001-Post_P1_2.25,0.0,0.0,8.44,0.0,2.82
A5_P3_M55_L001-Post_P1_2.26,0.0,0.0,0.0,0.0,7.68
A5_P4_M55_L001-Post_P1_2.27,0.0,0.0,0.0,0.0,0.0
A6_P1_M55_L001-Post_P1_2.28,0.0,0.0,0.0,0.0,0.0
A6_P2_M55_L001-Post_P1_2.29,0.0,0.0,0.0,0.0,0.0
A6_P3_M55_L001-Post_P1_2.30,0.0,0.0,0.0,0.0,0.0
A6_P4_M55_L001-Post_P1_2.31,0.0,0.0,0.0,0.0,0.0
A7_P1_M55_L001-Post_P1_2.32,0.0,0.0,0.0,0.0,0.0
A7_P2_M55_L001-Post_P1_2.33,0.0,0.0,0.0,0.0,0.0
A7_P3_M55_L001-Post_P1_2.34,0.0,0.0,0.0,0.0,0.0
A7_P4_M55_L001-Post_P1_2.35,0.0,0.0,7.52,0.0,0.0
A8_P1_M55_L001-Post_P1_2.36,0.0,0.0,0.0,0.0,0.0
A8_P2_M55_L001-Post_P1_2.37,0.0,0.0,0.0,0.0,9.14
A8_P3_M55_L001-Post_P1_2.38,0.0,0.0,0.0,0.0,0.0
A8_P4_M55_L001-Post_P1_2.39,0.0,0.0,0.0,0.0,0.0
A9_P1_M55_L001-Post_P1_2.40,0.0,0.0,0.0,0.0,4.16
A9_P2_M55_L001-Post_P1_2.41,0.0,0.0,0.0,0.0,0.0
A9_P3_M55_L001-Post_P1_2.42,0.0,0.0,0.0,0.0,0.0
A9_P4_M55_L001-Post_P1_2.43,0.0,0.0,0.0,0.0,7.11
B10_P1_M55_L001-Post_P1_2.44,0.0,0.0,0.0,0.0,0.36
B10_P2_M55_L001-Post_P1_2.45,0.0,0.0,0.0,0.0,0.0
B10_P3_M55_L001-Post_P1_2.46,0.0,0.0,0.0,0.0,0.0
B10_P4_M55_L001-Post_P1_2.47,0.0,0.0,0.0,0.0,0.0
B11_P1_M55_L001-Post_P1_2.48,0.0,0.0,0.0,0.0,0.0
B11_P2_M55_L001-Post_P1_2.49,0.0,0.0,0.0,0.0,0.0
B11_P3_M55_L001-Post_P1_2.50,0.0,0.0,0.0,0.0,0.0
B11_P4_M55_L001-Post_P1_2.51,0.0,0.0,0.0,0.0,0.0
B12_P1_M55_L001-Post_P1_2.52,0.0,0.0,8.3,0.0,0.0
B12_P2_M55_L001-Post_P1_2.53,0.0,0.0,0.0,0.0,0.0
B12_P3_M55_L001-Post_P1_2.54,0.0,0.0,0.0,0.0,0.0
B12_P4_M55_L001-Post_P1_2.55,0.0,0.0,0.0,0.0,0.0
B1_P1_M55_L001-Post_P1_2.56,0.0,0.0,0.0,0.0,0.0
B1_P2_M55_L001-Post_P1_2.57,0.0,0.0,2.33,0.0,0.0
B1_P4_M55_L001-Post_P1_2.58,0.0,0.0,8.58,0.0,0.0
B2_P1_M55_L001-Post_P1_2.59,0.0,0.0,0.0,0.0,0.0
B2_P2_M55_L001-Post_P1_2.60,0.0,0.0,0.0,0.0,0.0
B2_P4_M55_L001-Post_P1_2.61,0.0,0.0,0.0,0.0,0.0
B3_P1_M55_L001-Post_P1_2.62,0.0,0.0,0.0,0.0,0.0
B3_P2_M55_L001-Post_P1_2.63,0.0,0.0,0.0,0.0,0.0
B3_P3_M55_L001-Post_P1_2.64,0.0,0.0,0.0,3.79,0.0
B3_P4_M55_L001-Post_P1_2.65,0.0,0.0,0.0,0.0,0.0
B4_P1_M55_L001-Post_P1_2.66,0.0,0.0,0.0,0.0,0.0
B4_P2_M55_L001-Post_P1_2.67,0.0,0.0,0.0,0.0,0.0
B4_P3_M55_L001-Post_P1_2.68,0.0,0.0,9.62,0.0,0.0
B4_P4_M55_L001-Post_P1_2.69,0.0,0.0,0.0,0.0,0.0
B5_P1_M55_L001-Post_P1_2.70,0.0,0.0,0.0,0.0,0.0
B5_P2_M55_L001-Post_P1_2.71,0.0,0.0,0.0,0.0,0.0
B5_P3_M55_L001-Post_P1_2.72,0.0,0.0,0.0,1.23,0.0
B5_P4_M55_L001-Post_P1_2.73,0.0,0.0,0.0,0.0,0.0
B6_P1_M55_L001-Post_P1_2.74,0.0,0.0,0.0,0.0,0.0
B6_P2_M55_L001-Post_P1_2.75,0.0,0.0,0.0,0.0,0.0
B6_P3_M55_L001-Post_P1_2.76,0.0,0.0,0.0,0.0,0.0
B6_P4_M55_L001-Post_P1_2.77,0.0,0.0,0.0,0.0,0.0
B7_P1_M55_L001-Post_P1_2.78,0.0,0.0,6.29,0.0,0.0
B7_P2_M55_L001-Post_P1_2.79,0.0,0.0,3.12,0.0,0.0
B7_P3_M55_L001-Post_P1_2.80,0.0,0.0,8.18,0.0,0.0
B7_P4_M55_L001-Post_P1_2.81,0.0,0.0,7.22,0.0,8.34
B8_P1_M55_L001-Post_P1_2.82,0.0,0.0,0.0,4.69,0.0
B8_P2_M55_L001-Post_P1_2.83,0.0,0.0,0.0,0.0,0.0
B8_P3_M55_L001-Post_P1_2.84,0.0,0.0,0.0,0.0,0.0
B8_P4_M55_L001-Post_P1_2.85,0.0,0.0,0.0,0.0,0.0
B9_P1_M55_L001-Post_P1_2.86,0.0,0.0,0.0,0.0,6.11
B9_P2_M55_L001-Post_P1_2.87,0.0,0.0,0.0,0.0,0.0
B9_P4_M55_L001-Post_P1_2.88,0.0,0.0,8.38,0.0,0.0
C10_P1_M55_L001-Post_P1_2.89,0.0,0.0,0.0,0.0,3.83
C10_P2_M55_L001-Post_P1_2.90,0.0,0.0,0.0,0.0,0.0
C10_P3_M55_L001-Post_P1_2.91,0.0,0.0,0.0,1.49,0.0
C10_P4_M55_L001-Post_P1_2.92,0.0,0.0,0.0,0.0,0.0
C11_P1_M55_L001-Post_P1_2.93,0.0,0.0,0.0,0.0,0.0
C11_P2_M55_L001-Post_P1_2.94,0.0,0.0,0.0,0.0,0.0
C11_P3_M55_L001-Post_P1_2.95,0.0,0.0,0.0,0.0,0.0
C12_P1_M55_L001-Post_P1_2.96,0.0,0.0,0.0,0.0,0.0
C12_P2_M55_L001-Post_P1_2.97,0.0,0.0,8.91,0.0,0.0
C12_P3_M55_L001-Post_P1_2.98,0.0,0.0,0.0,0.0,7.47
C12_P4_M55_L001-Post_P1_2.99,0.0,0.0,0.0,0.0,0.0
C1_P1_M55_L001-Post_P1_2.100,0.0,0.0,0.0,0.0,0.0
C1_P2_M55_L001-Post_P1_2.101,0.0,0.0,8.19,0.0,0.0
C1_P3_M55_L001-Post_P1_2.102,0.0,0.0,0.0,0.0,0.0
C1_P4_M55_L001-Post_P1_2.103,0.0,0.0,0.0,0.0,0.0
C2_P2_M55_L001-Post_P1_2.104,0.0,0.0,0.0,0.0,0.0
C2_P3_M55_L001-Post_P1_2.105,0.0,0.0,3.04,0.0,0.54
C2_P4_M55_L001-Post_P1_2.106,0.0,0.0,8.57,0.0,0.0
C3_P1_M55_L001-Post_P1_2.107,0.0,0.0,0.0,0.0,4.27
C3_P2_M55_L001-Post_P1_2.108,0.0,0.0,0.0,0.0,0.0
C3_P3_M55_L001-Post_P1_2.109,0.0,0.0,0.0,3.98,0.0
C3_P4_M55_L001-Post_P1_2.110,0.0,0.0,0.0,0.0,0.0
C4_P1_M55_L001-Post_P1_2.111,0.0,0.0,0.0,0.0,0.39
C4_P2_M55_L001-Post_P1_2.112,0.0,0.0,0.0,0.0,0.0
C4_P3_M55_L001-Post_P1_2.113,0.0,0.0,0.0,0.0,0.0
C4_P4_M55_L001-Post_P1_2.114,0.0,0.0,0.0,0.0,0.0
C5_P1_M55_L001-Post_P1_2.115,0.0,0.0,0.0,0.0,0.0
C5_P2_M55_L001-Post_P1_2.116,0.0,0.0,0.0,0.0,0.0
C5_P3_M55_L001-Post_P1_2.117,0.0,0.0,0.0,0.0,0.0
C5_P4_M55_L001-Post_P1_2.118,0.0,0.0,0.0,0.0,0.0
C6_P1_M55_L001-Post_P1_2.119,0.0,0.0,0.0,6.08,0.0
C6_P2_M55_L001-Post_P1_2.120,0.0,0.0,0.0,0.0,9.29
C6_P3_M55_L001-Post_P1_2.121,0.0,0.0,0.0,0.0,0.0
C6_P4_M55_L001-Post_P1_2.122,0.0,0.0,0.0,3.49,0.0
C7_P1_M55_L001-Post_P1_2.123,0.0,0.0,0.0,0.0,0.0
C7_P2_M55_L001-Post_P1_2.124,0.0,0.0,0.0,0.0,4.95
C7_P3_M55_L001-Post_P1_2.125,0.0,0.0,0.0,0.0,0.0
C7_P4_M55_L001-Post_P1_2.126,0.0,0.0,7.23,0.0,0.0
C8_P1_M55_L001-Post_P1_2.127,0.0,0.0,0.0,0.0,4.86
C8_P3_M55_L001-Post_P1_2.128,0.0,0.0,0.0,0.0,0.0
C8_P4_M55_L001-Post_P1_2.129,0.0,0.0,0.0,0.0,0.0
C9_P1_M55_L001-Post_P1_2.130,0.0,0.0,7.08,0.0,0.34
C9_P2_M55_L001-Post_P1_2.131,0.0,0.0,0.0,0.0,0.0
C9_P4_M55_L001-Post_P1_2.132,0.0,0.0,0.0,0.0,0.0
D10_P1_M55_L001-Post_P1_2.133,0.0,0.0,0.0,0.0,0.0
D10_P2_M55_L001-Post_P1_2.134,0.0,0.0,0.0,0.0,0.0
D10_P3_M55_L001-Post_P1_2.135,0.0,0.0,0.0,0.0,0.0
D10_P4_M55_L001-Post_P1_2.136,0.0,0.0,6.27,4.91,3.03
D11_P1_M55_L001-Post_P1_2.137,0.0,0.0,0.0,0.0,4.96
D11_P2_M55_L001-Post_P1_2.138,0.0,0.0,5.89,0.0,6.62
D11_P3_M55_L001-Post_P1_2.139,0.0,0.0,0.0,0.0,0.0
D11_P4_M55_L001-Post_P1_2.140,0.0,0.0,0.0,0.0,0.0
D12_P1_M55_L001-Post_P1_2.141,0.0,0.0,0.0,0.0,0.0
D12_P2_M55_L001-Post_P1_2.142,0.0,0.0,6.27,0.0,0.0
D12_P3_M55_L001-Post_P1_2.143,0.0,0.0,0.0,0.0,0.0
D12_P4_M55_L001-Post_P1_2.144,0.0,0.0,0.0,0.0,0.0
D1_P1_M55_L001-Post_P1_2.145,0.0,0.0,8.36,0.0,0.0
D1_P2_M55_L001-Post_P1_2.146,0.0,0.0,0.0,0.0,0.0
D1_P3_M55_L001-Post_P1_2.147,0.0,0.0,0.0,0.0,0.0
D1_P4_M55_L001-Post_P1_2.148,0.0,0.0,0.0,0.0,0.0
D2_P1_M55_L001-Post_P1_2.149,0.0,0.0,8.23,0.0,0.0
D2_P2_M55_L001-Post_P1_2.150,0.0,0.0,0.0,0.0,0.0
D2_P3_M55_L001-Post_P1_2.151,0.0,0.0,0.0,0.0,0.0
D2_P4_M55_L001-Post_P1_2.152,0.0,0.0,7.21,0.0,0.0
D3_P1_M55_L001-Post_P1_2.153,0.0,0.0,0.0,0.0,0.0
D3_P2_M55_L001-Post_P1_2.154,0.0,0.0,0.0,0.0,0.0
D3_P3_M55_L001-Post_P1_2.155,0.0,0.0,0.0,0.0,0.0
D3_P4_M55_L001-Post_P1_2.156,0.0,0.0,0.0,0.0,0.0
D4_P1_M55_L001-Post_P1_2.157,0.0,0.0,0.0,0.0,0.0
D4_P2_M55_L001-Post_P1_2.158,0.0,0.0,0.0,0.0,0.0
D4_P3_M55_L001-Post_P1_2.159,0.0,0.0,0.0,0.0,0.0
D4_P4_M55_L001-Post_P1_2.160,0.0,0.0,0.0,0.0,0.0
D5_P2_M55_L001-Post_P1_2.161,0.0,0.0,0.0,0.0,0.0
D5_P3_M55_L001-Post_P1_2.162,0.0,0.0,0.0,0.0,0.0
D5_P4_M55_L001-Post_P1_2.163,0.0,0.0,0.91,0.0,0.0
D6_P2_M55_L001-Post_P1_2.164,0.0,0.0,0.0,0.0,3.84
D6_P3_M55_L001-Post_P1_2.165,0.0,0.0,0.0,0.0,0.0
D6_P4_M55_L001-Post_P1_2.166,0.0,0.0,9.35,0.0,0.0
D7_P1_M55_L001-Post_P1_2.167,0.0,0.0,0.0,0.0,0.0
D7_P2_M55_L001-Post_P1_2.168,0.0,0.0,0.0,0.0,0.0
D7_P3_M55_L001-Post_P1_2.169,0.0,0.0,0.0,0.0,0.0
D7_P4_M55_L001-Post_P1_2.170,0.0,0.0,0.0,0.0,0.0
D8_P1_M55_L001-Post_P1_2.171,0.0,0.0,0.0,0.0,0.0
D8_P2_M55_L001-Post_P1_2.172,0.0,0.0,0.0,0.0,0.0
D8_P3_M55_L001-Post_P1_2.173,0.0,0.0,0.0,0.0,7.65
D8_P4_M55_L001-Post_P1_2.174,0.0,0.0,2.72,0.0,0.0
D9_P1_M55_L001-Post_P1_2.175,0.0,0.0,9.14,0.0,0.0
D9_P2_M55_L001-Post_P1_2.176,0.0,0.0,8.34,0.0,0.0
D9_P3_M55_L001-Post_P1_2.177,0.0,0.0,8.52,3.3,8.12
D9_P4_M55_L001-Post_P1_2.178,0.0,0.0,0.0,0.0,0.0
E10_P1_M55_L001-Post_P1_2.179,0.0,0.0,0.0,0.0,0.0
E10_P2_M55_L001-Post_P1_2.180,0.0,0.0,0.0,0.0,0.0
E10_P3_M55_L001-Post_P1_2.181,0.0,0.0,0.0,0.0,0.0
E10_P4_M55_L001-Post_P1_2.182,0.0,0.0,0.0,0.0,0.0
E11_P1_M55_L001-Post_P1_2.183,0.0,0.0,0.0,0.0,0.0
E11_P2_M55_L001-Post_P1_2.184,0.0,0.0,0.0,0.0,0.0
E11_P3_M55_L001-Post_P1_2.185,0.0,0.0,0.0,0.0,7.28
E11_P4_M55_L001-Post_P1_2.186,0.0,0.0,0.0,8.84,0.0
E12_P1_M55_L001-Post_P1_2.187,0.0,0.0,0.0,0.0,0.0
E12_P2_M55_L001-Post_P1_2.188,0.0,0.0,8.34,0.0,0.0
E12_P3_M55_L001-Post_P1_2.189,0.0,0.0,0.0,0.0,0.0
E12_P4_M55_L001-Post_P1_2.190,0.0,0.0,2.22,0.0,0.0
E1_P1_M55_L001-Post_P1_2.191,0.0,0.0,0.0,0.0,0.0
E1_P4_M55_L001-Post_P1_2.192,0.0,0.0,0.0,0.0,0.0
E2_P1_M55_L001-Post_P1_2.193,0.0,0.0,0.0,0.0,0.0
E2_P2_M55_L001-Post_P1_2.194,0.0,0.0,0.0,0.0,0.0
E2_P3_M55_L001-Post_P1_2.195,0.0,0.0,7.03,0.0,0.0
E2_P4_M55_L001-Post_P1_2.196,0.0,0.0,0.0,0.0,4.16
E3_P1_M55_L001-Post_P1_2.197,0.0,0.0,7.73,0.0,0.0
